payment_id,invoice_id,payment_date,payment_amount,payment_method
PAY-342552,INV-830382,2020-04-22,1036709.2,Bank Transfer
PAY-899263,INV-407699,2021-06-10,3035810.0,Cash
PAY-241578,INV-441669,2021-02-23,782234.3,Credit Card
PAY-952063,INV-441669,2021-03-20,2814452.32,Cash
PAY-241928,INV-441669,2021-03-15,483857.38,Bank Transfer
PAY-405347,INV-823451,2022-05-24,443745.39,Credit Card
PAY-758490,INV-146802,2022-02-13,2039138.13,Credit Card
PAY-138737,INV-146802,2022-02-09,1479620.67,Credit Card
PAY-414633,INV-144096,2024-02-12,582760.43,Cheque
PAY-841380,INV-899443,2023-12-16,654209.98,UPI
PAY-697112,INV-255655,2023-01-26,2599477.0,Bank Transfer
PAY-345247,INV-294018,2022-09-13,7375.0,UPI
PAY-146218,INV-839596,2020-10-06,55557.0,Credit Card
PAY-202174,INV-243225,2025-01-18,119871.1,Cash
PAY-608651,INV-336640,2021-03-11,35773.16,UPI
PAY-939451,INV-800864,2019-03-13,6157542.0,Cash
PAY-325849,INV-403025,2019-07-02,1535637.0,UPI
PAY-667463,INV-886916,2023-08-11,2450905.0,UPI
PAY-457616,INV-535048,2023-09-14,2380233.6,Bank Transfer
PAY-875988,INV-659324,2022-01-10,64952.65,Cash
PAY-583279,INV-659324,2022-02-03,337876.15,Credit Card
PAY-401899,INV-641753,2022-07-03,589919.09,Bank Transfer
PAY-534974,INV-114511,2020-05-13,5719013.6,UPI
PAY-573874,INV-951742,2022-12-28,2770652.0,Credit Card
PAY-405223,INV-241824,2020-03-31,757424.6,UPI
PAY-961397,INV-586938,2019-10-31,491498.35,Credit Card
PAY-758460,INV-116002,2024-09-06,429644.53,Cheque
PAY-153533,INV-870178,2023-07-03,2878720.0,Cheque
PAY-347710,INV-985206,2020-09-18,1371142.2,Bank Transfer
PAY-200269,INV-708034,2024-08-28,261716.97,Cash
PAY-513995,INV-708034,2024-09-03,217462.03,Credit Card
PAY-724267,INV-896573,2019-03-01,1022400.0,Cheque
PAY-470553,INV-696610,2024-03-25,2247050.6,UPI
PAY-595990,INV-779231,2019-05-21,1106498.8,UPI
PAY-418159,INV-932408,2021-05-24,2374910.0,Cash
PAY-225891,INV-559319,2022-05-08,1055831.0,UPI
PAY-199656,INV-617373,2022-03-13,946646.53,UPI
PAY-664576,INV-623220,2019-04-12,480275.0,Cash
PAY-207457,INV-481493,2019-12-02,447954.51,Cheque
PAY-310359,INV-676174,2024-03-18,4805164.2,Cheque
PAY-649433,INV-842477,2021-11-17,471884.2,Bank Transfer
PAY-208271,INV-173719,2022-12-07,2675091.84,Cheque
PAY-831430,INV-173719,2022-11-11,2339068.76,Cheque
PAY-417915,INV-466577,2019-05-07,1605032.4,Credit Card
PAY-875045,INV-221229,2023-03-02,13292.88,Credit Card
PAY-703459,INV-371273,2020-05-14,1447819.0,Cheque
PAY-442499,INV-854103,2020-11-22,1166080.0,Cheque
PAY-152376,INV-632936,2023-11-15,3085330.6,Bank Transfer
PAY-227206,INV-269058,2022-01-22,547871.8,Bank Transfer
PAY-254445,INV-508896,2021-04-28,554304.01,UPI
PAY-681207,INV-292131,2022-09-14,3225691.0,Cheque
PAY-133645,INV-572382,2021-04-20,2273057.0,Credit Card
PAY-486966,INV-605946,2023-01-08,1470790.69,Bank Transfer
PAY-215559,INV-390143,2019-07-14,82393.44,UPI
PAY-929797,INV-390143,2019-07-12,1762706.96,Cheque
PAY-945438,INV-275224,2022-08-04,5881743.65,Cheque
PAY-360128,INV-790650,2023-10-16,2781467.0,UPI
PAY-984413,INV-410209,2019-11-25,1339860.0,Bank Transfer
PAY-289169,INV-223395,2021-11-28,1129733.0,Cash
PAY-184441,INV-757729,2023-08-17,489424.0,Bank Transfer
PAY-284567,INV-272490,2022-05-13,50498.98,Bank Transfer
PAY-966115,INV-272490,2022-06-17,1116.21,Cash
PAY-491486,INV-272490,2022-06-07,241530.82,UPI
PAY-529808,INV-140048,2022-04-14,130525.0,Cash
PAY-760478,INV-336223,2025-02-28,1455352.0,UPI
PAY-924848,INV-339379,2020-08-28,215175.71,Cash
PAY-874756,INV-339379,2020-07-25,215963.85,Cheque
PAY-889633,INV-339379,2020-07-16,61171.44,UPI
PAY-891480,INV-613708,2025-01-25,1372976.0,Bank Transfer
PAY-615119,INV-398999,2022-03-19,747041.16,Cheque
PAY-760632,INV-398999,2022-01-31,435687.24,Cheque
PAY-545311,INV-638649,2022-02-01,581925.8,Bank Transfer
PAY-723174,INV-502434,2021-12-26,2314683.0,Bank Transfer
PAY-842008,INV-756447,2023-07-04,984179.0,Bank Transfer
PAY-990709,INV-829265,2020-04-25,1055236.8,Cheque
PAY-503431,INV-859680,2020-04-26,879029.2,Credit Card
PAY-833775,INV-859262,2021-12-03,1552750.8,Cash
PAY-921195,INV-328370,2022-03-04,847946.72,Cheque
PAY-845687,INV-591857,2024-01-17,1819895.0,Cash
PAY-778801,INV-866507,2020-08-30,5753.79,Credit Card
PAY-448429,INV-866507,2020-07-21,77400.32,UPI
PAY-885028,INV-866507,2020-07-26,56541.89,UPI
PAY-341371,INV-695723,2020-12-10,202560.0,Bank Transfer
PAY-462092,INV-189495,2024-05-21,3322313.0,Credit Card
PAY-523585,INV-244114,2019-12-19,272180.0,Bank Transfer
PAY-890539,INV-634056,2020-08-19,519057.0,Cheque
PAY-586727,INV-918617,2022-11-06,600801.01,Cheque
PAY-181183,INV-918617,2022-12-23,403587.54,Credit Card
PAY-510374,INV-918617,2022-11-02,44683.45,Cash
PAY-691077,INV-850167,2023-03-25,214638.2,Cheque
PAY-613852,INV-179233,2020-05-30,1089666.0,Credit Card
PAY-435005,INV-220113,2023-09-09,875568.0,Credit Card
PAY-453524,INV-840969,2022-05-17,1110375.0,Bank Transfer
PAY-806200,INV-109705,2024-04-26,32505.05,Cheque
PAY-124890,INV-966996,2024-09-15,594073.0,Bank Transfer
PAY-223681,INV-732878,2020-04-12,1561866.3,Bank Transfer
PAY-711998,INV-445446,2021-04-16,1506586.0,UPI
PAY-501616,INV-406033,2022-09-09,2052787.4,UPI
PAY-177640,INV-280167,2023-09-19,1194549.4,Cash
PAY-414886,INV-674363,2019-09-13,287597.41,Bank Transfer
PAY-271666,INV-674363,2019-10-07,284050.39,Cheque
PAY-530045,INV-718427,2019-03-06,172681.2,Credit Card
PAY-513080,INV-530748,2024-06-14,3205911.0,Credit Card
PAY-889265,INV-692519,2023-12-13,160877.05,Cash
PAY-848885,INV-692519,2023-12-13,52757.92,Credit Card
PAY-290273,INV-692519,2023-12-21,17789.03,Cheque
PAY-821804,INV-935729,2024-02-29,23680.15,Bank Transfer
PAY-298262,INV-935729,2024-02-27,407707.49,Credit Card
PAY-740137,INV-935729,2024-03-06,221978.76,Cash
PAY-409599,INV-772469,2021-04-07,373613.45,Cash
PAY-290808,INV-257067,2019-06-17,722994.76,Credit Card
PAY-696226,INV-967321,2024-09-21,2433748.8,UPI
PAY-712432,INV-515003,2024-12-31,2797852.0,Credit Card
PAY-977441,INV-593025,2023-02-14,384355.99,Bank Transfer
PAY-143509,INV-497470,2023-11-06,1793804.0,Credit Card
PAY-230002,INV-434384,2019-07-18,3361470.8,Cheque
PAY-656720,INV-345730,2024-03-24,702639.33,Bank Transfer
PAY-870583,INV-102176,2022-06-04,2361164.0,Cheque
PAY-383846,INV-405708,2022-09-10,2446677.8,Cash
PAY-452169,INV-579828,2022-02-04,2467216.15,Credit Card
PAY-518877,INV-579828,2022-01-30,226101.45,Credit Card
PAY-326239,INV-195503,2022-04-08,763554.8,UPI
PAY-245596,INV-365076,2021-02-17,26143.9,Cheque
PAY-283354,INV-365076,2021-02-13,219054.25,Credit Card
PAY-233510,INV-365076,2021-02-24,286602.05,UPI
PAY-762781,INV-428711,2024-10-22,1676560.54,Credit Card
PAY-852382,INV-360985,2021-04-05,467168.83,UPI
PAY-907200,INV-360985,2021-03-28,1747290.97,Cheque
PAY-539199,INV-629857,2021-06-19,3595562.6,Bank Transfer
PAY-988564,INV-618117,2022-02-02,382665.4,Cash
PAY-951609,INV-199576,2020-02-18,3361923.4,UPI
PAY-776029,INV-884172,2023-12-21,14494.62,Cash
PAY-724055,INV-884172,2023-11-30,189163.38,Cheque
PAY-116435,INV-194905,2022-10-31,5680.33,Bank Transfer
PAY-335046,INV-194905,2022-10-01,1626918.87,UPI
PAY-971723,INV-692939,2020-09-02,10014.43,UPI
PAY-927414,INV-692939,2020-08-12,503393.57,Bank Transfer
PAY-364299,INV-365832,2021-08-31,859725.96,Bank Transfer
PAY-759717,INV-505082,2019-08-18,750370.0,UPI
PAY-241956,INV-906765,2020-09-24,3091411.0,Cash
PAY-625255,INV-244173,2023-09-25,125678.73,Cash
PAY-853719,INV-244173,2023-10-13,1323176.27,Credit Card
PAY-244097,INV-546617,2019-12-29,1652204.8,Credit Card
PAY-210170,INV-125877,2023-02-22,9274.91,Cash
PAY-445008,INV-491052,2023-08-23,27671.0,Cheque
PAY-548638,INV-581418,2023-11-15,467132.0,UPI
PAY-954944,INV-885508,2022-02-04,273059.8,Bank Transfer
PAY-408124,INV-492298,2024-01-08,561409.6,Cash
PAY-153475,INV-203168,2020-11-10,139687.99,Cheque
PAY-846784,INV-203168,2020-11-26,124152.01,Credit Card
PAY-731560,INV-414608,2022-06-05,2748373.66,Credit Card
PAY-395895,INV-414608,2022-07-20,55236.83,Credit Card
PAY-763330,INV-414608,2022-06-16,391719.91,Cash
PAY-526570,INV-388666,2021-07-25,3925748.6,Cash
PAY-343769,INV-562659,2023-11-14,5779106.07,UPI
PAY-933567,INV-562659,2023-12-05,1590599.53,Credit Card
PAY-332592,INV-547990,2020-02-17,20650.0,Bank Transfer
PAY-636188,INV-458889,2024-06-25,356130.4,Cash
PAY-629750,INV-703084,2022-02-16,649000.0,Credit Card
PAY-653902,INV-464250,2020-10-30,1604403.91,Credit Card
PAY-947332,INV-505331,2022-05-26,451582.12,Credit Card
PAY-359570,INV-974974,2021-05-08,53669.7,Cash
PAY-208455,INV-397748,2023-03-31,1124956.0,Bank Transfer
PAY-759519,INV-791057,2021-02-09,2154689.4,Cheque
PAY-351009,INV-910665,2021-09-10,1650653.34,Cheque
PAY-265328,INV-910665,2021-09-01,152440.06,Cheque
PAY-128077,INV-972703,2021-09-07,1082227.0,Cheque
PAY-868073,INV-302646,2024-05-30,1239744.0,Bank Transfer
PAY-389510,INV-488899,2019-09-12,2839451.84,Credit Card
PAY-732924,INV-488899,2019-09-21,1820675.76,Bank Transfer
PAY-648614,INV-326629,2022-11-17,1923821.15,Credit Card
PAY-699427,INV-370052,2020-09-05,941244.4,Cash
PAY-432455,INV-828226,2023-08-24,169954.5,UPI
PAY-797903,INV-107079,2022-06-23,520657.0,Cheque
PAY-832735,INV-364618,2021-12-15,2030720.0,Credit Card
PAY-989128,INV-608771,2020-08-14,19011.77,Credit Card
PAY-975574,INV-608771,2020-09-08,259059.23,Cheque
PAY-299927,INV-646739,2021-04-16,1307547.4,Credit Card
PAY-444416,INV-312857,2024-07-08,948096.0,Credit Card
PAY-153000,INV-896305,2020-10-19,1823108.2,Cash
PAY-937078,INV-839122,2020-11-06,1732719.68,Credit Card
PAY-559796,INV-729216,2024-12-18,5497597.0,UPI
PAY-479796,INV-850022,2019-04-16,34351.01,Credit Card
PAY-587646,INV-850022,2019-04-11,171152.99,Bank Transfer
PAY-290449,INV-141356,2022-02-06,1372992.0,UPI
PAY-113014,INV-201427,2021-11-29,786136.42,Credit Card
PAY-137098,INV-202738,2022-04-03,1256757.0,Cash
PAY-369132,INV-799056,2025-01-10,721016.64,Bank Transfer
PAY-140399,INV-196271,2019-09-08,1684919.8,Cheque
PAY-874153,INV-585853,2021-09-28,14303.78,Cheque
PAY-886401,INV-585853,2021-08-12,50379.09,Bank Transfer
PAY-825906,INV-585853,2021-08-12,132160.33,Credit Card
PAY-184050,INV-122412,2021-09-01,264324.44,Credit Card
PAY-130115,INV-673363,2020-07-05,4529594.2,UPI
PAY-566750,INV-999135,2020-06-06,707517.58,Credit Card
PAY-445803,INV-124251,2024-02-11,51495.2,UPI
PAY-734724,INV-217038,2019-08-22,614089.46,Cash
PAY-932778,INV-910078,2024-07-02,1005476.0,Cheque
PAY-182127,INV-430185,2021-07-04,103880.87,Bank Transfer
PAY-268751,INV-929508,2021-07-23,1742349.0,Cash
PAY-855630,INV-954672,2020-08-15,134016.0,Bank Transfer
PAY-416090,INV-996401,2024-06-03,3792397.62,Cash
PAY-121949,INV-802766,2024-01-17,1099778.93,Cheque
PAY-928526,INV-802766,2024-02-13,381693.07,Bank Transfer
PAY-920796,INV-586915,2024-01-12,1528998.8,Cheque
PAY-324453,INV-618605,2021-07-10,2284110.4,Credit Card
PAY-266293,INV-860434,2021-06-24,16576.0,Credit Card
PAY-669453,INV-400282,2020-11-26,218756.37,UPI
PAY-659330,INV-400282,2020-10-25,183291.63,Credit Card
PAY-267683,INV-708225,2019-04-30,2389937.2,Bank Transfer
PAY-718589,INV-205373,2023-09-05,2981779.0,Credit Card
PAY-526084,INV-745921,2021-05-28,2338236.0,Cash
PAY-322663,INV-534976,2019-05-09,2612870.74,UPI
PAY-610014,INV-368195,2023-12-17,188379.94,UPI
PAY-195842,INV-368195,2023-11-07,372338.06,Bank Transfer
PAY-575365,INV-667205,2024-02-24,36273.15,Bank Transfer
PAY-774294,INV-240380,2020-05-20,1734600.7,UPI
PAY-460509,INV-240380,2020-06-20,260132.1,Bank Transfer
PAY-667698,INV-701475,2024-09-09,2846390.14,Bank Transfer
PAY-977401,INV-862786,2019-04-17,105355.64,Cheque
PAY-391988,INV-862786,2019-04-24,24331.41,Credit Card
PAY-698677,INV-862786,2019-03-19,541924.55,Bank Transfer
PAY-363640,INV-276781,2024-05-12,346173.0,Credit Card
PAY-992273,INV-652386,2024-01-29,55333.6,Bank Transfer
PAY-661430,INV-378586,2021-07-04,3490168.0,Cash
PAY-629442,INV-801759,2022-07-22,428117.97,UPI
PAY-578160,INV-801759,2022-08-15,197197.57,Bank Transfer
PAY-556165,INV-801759,2022-07-20,53606.06,Cash
PAY-324594,INV-274878,2023-09-13,1440332.8,UPI
PAY-871611,INV-979547,2023-06-01,32509.0,Credit Card
PAY-864122,INV-836537,2021-03-10,28166.6,Cash
PAY-314508,INV-806475,2019-11-14,1805570.6,Credit Card
PAY-898545,INV-848337,2020-06-24,2667221.0,Bank Transfer
PAY-963791,INV-862683,2022-05-23,285593.0,Cheque
PAY-286933,INV-908567,2024-09-13,868903.6,Cash
PAY-124334,INV-489444,2020-01-12,2700683.0,Cash
PAY-138533,INV-853178,2022-03-14,560036.2,Cash
PAY-346685,INV-247136,2023-01-26,2416735.6,Bank Transfer
PAY-683075,INV-830663,2019-09-29,203776.0,Credit Card
PAY-806294,INV-799655,2019-06-14,51920.0,Bank Transfer
PAY-476849,INV-567527,2021-11-18,3140800.0,Cash
PAY-518635,INV-490045,2020-01-11,232064.0,Credit Card
PAY-739572,INV-587098,2021-09-23,1157046.0,Bank Transfer
PAY-820780,INV-897427,2022-08-15,80513.06,Bank Transfer
PAY-150756,INV-897427,2022-07-16,8045.94,UPI
PAY-413704,INV-938754,2024-05-15,105362.85,Credit Card
PAY-923723,INV-287352,2023-11-14,3594833.59,Cash
PAY-385301,INV-532250,2019-05-09,1765360.8,Credit Card
PAY-591603,INV-288446,2022-08-05,2164498.71,UPI
PAY-953964,INV-288446,2022-08-05,1209203.82,Cash
PAY-302493,INV-288446,2022-10-01,1396995.87,Cheque
PAY-671155,INV-550144,2023-07-27,911153.0,Cash
PAY-735412,INV-730180,2024-03-15,84905.55,UPI
PAY-661461,INV-730180,2024-02-23,143099.99,Credit Card
PAY-192532,INV-730180,2024-03-06,303617.65,Cash
PAY-919794,INV-488191,2024-10-18,1002431.2,Bank Transfer
PAY-174009,INV-705430,2021-02-15,281728.0,Cheque
PAY-657642,INV-232975,2022-05-05,57690.38,UPI
PAY-591672,INV-939039,2019-05-15,3180161.2,Cheque
PAY-518913,INV-742380,2019-08-03,121094.0,UPI
PAY-259343,INV-679912,2021-02-21,420119.0,UPI
PAY-211067,INV-236283,2025-01-22,2504292.8,UPI
PAY-212679,INV-811680,2019-05-26,3332135.4,UPI
PAY-972821,INV-748987,2024-10-28,2123306.6,Credit Card
PAY-815344,INV-254715,2020-05-15,277015.34,Cash
PAY-640962,INV-146441,2019-03-20,768334.0,Cash
PAY-602536,INV-116357,2023-07-05,1710997.8,Cash
PAY-247340,INV-356405,2019-03-24,1805256.58,Cheque
PAY-649651,INV-356405,2019-03-03,1060594.62,UPI
PAY-333470,INV-950873,2023-03-25,582190.0,UPI
PAY-646763,INV-710592,2023-02-07,3474937.8,Bank Transfer
PAY-640691,INV-112465,2020-01-14,2053.2,Bank Transfer
PAY-598682,INV-752100,2019-12-27,1114670.92,Credit Card
PAY-145390,INV-904180,2021-02-21,688147.08,Bank Transfer
PAY-671560,INV-969181,2019-10-19,634593.0,UPI
PAY-126318,INV-110428,2024-12-17,3257753.4,Cash
PAY-605487,INV-378049,2021-08-25,2221717.85,UPI
PAY-325140,INV-874607,2020-02-26,472057.0,Cash
PAY-932672,INV-925773,2023-10-03,1681.16,Cash
PAY-727633,INV-191939,2025-02-05,1100449.2,Bank Transfer
PAY-477694,INV-441960,2020-12-24,2861.14,Cheque
PAY-790764,INV-441960,2021-01-05,560.86,Credit Card
PAY-256678,INV-678588,2019-07-07,529920.0,Cheque
PAY-712823,INV-184666,2023-03-10,702881.8,Cash
PAY-937934,INV-591281,2021-12-29,1389156.0,Cheque
PAY-404039,INV-237270,2023-07-07,511228.38,Cheque
PAY-315241,INV-351339,2023-07-25,1407758.4,UPI
PAY-119755,INV-403451,2021-03-21,1042062.0,Cheque
PAY-767634,INV-911863,2019-06-10,1487431.2,UPI
PAY-265932,INV-488946,2019-11-26,843800.2,Credit Card
PAY-184944,INV-257165,2022-10-20,194924.2,Bank Transfer
PAY-793139,INV-671789,2023-03-12,2709869.8,Bank Transfer
PAY-418271,INV-993329,2019-11-22,3662922.2,Bank Transfer
PAY-866224,INV-307276,2024-08-31,1992728.4,UPI
PAY-502458,INV-551821,2020-11-27,1618996.0,UPI
PAY-557504,INV-391861,2019-05-31,831725.4,UPI
PAY-132250,INV-845357,2023-07-31,89261.35,UPI
PAY-516802,INV-506725,2020-09-22,469076.6,UPI
PAY-614606,INV-949166,2020-06-01,2657724.0,Cheque
PAY-893365,INV-896884,2023-12-31,3276154.2,Cheque
PAY-862423,INV-599620,2021-04-12,1709150.4,Cash
PAY-398133,INV-223492,2024-04-17,2894739.0,Cheque
PAY-972547,INV-361541,2019-11-03,1566033.2,Cheque
PAY-778983,INV-625934,2023-04-27,933469.4,UPI
PAY-144525,INV-200377,2022-08-04,4091001.0,UPI
PAY-138291,INV-905682,2023-02-04,510903.2,UPI
PAY-309823,INV-878418,2025-02-11,1538896.0,Cash
PAY-776123,INV-613988,2022-05-01,2515326.0,Cheque
PAY-423514,INV-840104,2021-06-12,4497.55,Cheque
PAY-387288,INV-133412,2022-12-11,602.76,UPI
PAY-600258,INV-133412,2022-12-25,3051.1,Cash
PAY-124152,INV-133412,2022-11-25,2564.73,Bank Transfer
PAY-646780,INV-129111,2025-01-29,3890567.4,Bank Transfer
PAY-270098,INV-912662,2022-08-22,376488.0,Bank Transfer
PAY-184356,INV-122052,2019-06-09,19166.07,UPI
PAY-723685,INV-122052,2019-05-30,27443.93,Credit Card
PAY-887885,INV-750811,2024-07-24,1032086.8,Credit Card
PAY-138909,INV-944952,2022-04-09,607579.1,Bank Transfer
PAY-122449,INV-944952,2022-05-16,819531.1,Cash
PAY-782786,INV-784280,2021-08-25,1187051.75,UPI
PAY-106637,INV-480917,2024-01-21,1547708.0,Cash
PAY-512660,INV-332095,2025-01-03,376502.77,Bank Transfer
PAY-559381,INV-173978,2020-06-20,2541624.0,Credit Card
PAY-831409,INV-679926,2023-07-13,2464013.0,Cash
PAY-349500,INV-504582,2020-10-15,632148.58,Bank Transfer
PAY-708028,INV-695460,2021-02-11,249500.8,Cash
PAY-131873,INV-688740,2023-11-16,1541033.0,Bank Transfer
PAY-512189,INV-257968,2020-10-17,1156700.86,Bank Transfer
PAY-285807,INV-611271,2023-06-12,1298685.0,UPI
PAY-912934,INV-693427,2024-08-17,1259041.6,Bank Transfer
PAY-547461,INV-108169,2022-10-23,2816032.6,UPI
PAY-119370,INV-206471,2022-05-05,469394.85,Bank Transfer
PAY-347998,INV-206471,2022-03-13,601920.22,UPI
PAY-372739,INV-206471,2022-03-20,219757.32,Bank Transfer
PAY-903485,INV-656416,2020-04-13,892006.85,Credit Card
PAY-520548,INV-656416,2020-03-16,1346976.75,Cheque
PAY-789369,INV-134700,2019-08-19,3339811.6,UPI
PAY-328259,INV-878795,2023-06-10,2600966.0,UPI
PAY-953503,INV-315054,2019-12-23,1555747.4,UPI
PAY-730768,INV-987366,2023-06-09,213138.47,Bank Transfer
PAY-776097,INV-390232,2024-10-01,2136445.0,Credit Card
PAY-383698,INV-165092,2024-07-15,210722.16,Cheque
PAY-902673,INV-611232,2023-09-17,552843.4,Bank Transfer
PAY-175139,INV-559316,2021-06-07,587601.4,Cheque
PAY-887846,INV-924861,2019-09-04,2282750.4,Bank Transfer
PAY-441915,INV-392364,2023-10-06,2049768.0,UPI
PAY-800869,INV-317051,2021-08-27,957540.0,Bank Transfer
PAY-220469,INV-791211,2020-05-12,3119907.6,Cheque
PAY-838116,INV-181556,2024-07-06,774710.82,Cheque
PAY-715272,INV-181556,2024-07-22,102090.38,Bank Transfer
PAY-143778,INV-791415,2020-07-11,846567.0,Cash
PAY-802002,INV-754789,2022-03-21,648751.0,Cash
PAY-372970,INV-380383,2020-09-02,820511.16,Cheque
PAY-368522,INV-380383,2020-10-10,338847.82,Credit Card
PAY-774984,INV-380383,2020-10-14,81849.02,Cheque
PAY-924570,INV-107652,2023-03-04,1934767.0,Cheque
PAY-602967,INV-279324,2022-03-08,595295.44,Cash
PAY-425563,INV-207759,2023-01-25,1801618.6,Cheque
PAY-282024,INV-491649,2022-10-08,332336.56,Credit Card
PAY-303045,INV-491649,2022-10-08,270735.44,Credit Card
PAY-490103,INV-144120,2021-08-25,920634.4,UPI
PAY-656648,INV-174812,2022-12-03,300648.26,Cheque
PAY-508470,INV-973443,2024-06-06,1073797.5,Cheque
PAY-306386,INV-973443,2024-06-21,232113.5,Credit Card
PAY-973984,INV-718092,2024-12-25,1184144.8,Bank Transfer
PAY-833194,INV-401806,2024-01-15,28032.0,Credit Card
PAY-123809,INV-387826,2021-12-22,938977.2,Credit Card
PAY-620689,INV-692442,2021-05-12,781046.01,Cash
PAY-265670,INV-692442,2021-06-03,484620.99,Credit Card
PAY-639319,INV-651938,2024-03-17,342176.0,Bank Transfer
PAY-938155,INV-665689,2019-10-07,343193.67,Cheque
PAY-713415,INV-309090,2024-03-03,2595175.48,Credit Card
PAY-294733,INV-906636,2020-04-05,670471.0,Bank Transfer
PAY-925383,INV-263152,2020-08-06,575850.4,Cheque
PAY-668982,INV-337689,2022-10-24,993056.02,Cash
PAY-977303,INV-337689,2022-10-16,36575.98,Cheque
PAY-377034,INV-245634,2021-04-23,3136.0,Bank Transfer
PAY-579114,INV-829858,2021-09-10,2623860.4,Cash
PAY-874574,INV-143101,2022-10-01,2092857.0,Credit Card
PAY-496054,INV-125784,2023-01-06,28092.34,UPI
PAY-561631,INV-125784,2023-01-21,119922.44,UPI
PAY-737746,INV-125784,2023-02-20,824859.42,Cheque
PAY-962864,INV-315875,2024-09-14,1784155.27,UPI
PAY-358065,INV-525776,2022-01-21,1144153.4,Cheque
PAY-645641,INV-145390,2020-12-15,225601.69,Credit Card
PAY-625804,INV-145390,2020-12-14,39614.31,Cash
PAY-348245,INV-195561,2023-05-25,272101.72,Bank Transfer
PAY-498168,INV-107649,2021-02-13,169520.71,UPI
PAY-658769,INV-107649,2021-02-13,999179.29,UPI
PAY-204722,INV-785340,2022-06-15,1629158.6,Bank Transfer
PAY-188306,INV-482486,2024-04-10,193954.42,Credit Card
PAY-143510,INV-482486,2024-04-25,202077.58,Cheque
PAY-876306,INV-611813,2021-09-24,36757.0,Cash
PAY-495504,INV-265857,2023-03-17,1645599.2,Bank Transfer
PAY-982638,INV-702703,2020-05-05,1542346.0,Cash
PAY-696233,INV-525652,2025-01-17,1371795.99,Cash
PAY-489377,INV-647595,2024-05-26,27590.85,Cash
PAY-754131,INV-117369,2024-06-15,1176073.77,Cash
PAY-244432,INV-117369,2024-06-15,2221134.83,Credit Card
PAY-211683,INV-798496,2021-08-25,323912.62,Credit Card
PAY-104940,INV-943058,2023-03-31,1418915.0,Bank Transfer
PAY-611351,INV-575061,2022-06-26,977961.0,Credit Card
PAY-589663,INV-183799,2019-03-16,1237630.4,Credit Card
PAY-984021,INV-874503,2019-06-12,849249.4,Cheque
PAY-490044,INV-219367,2022-01-31,1897160.4,Cash
PAY-562889,INV-910280,2021-12-29,2068681.6,Credit Card
PAY-525798,INV-731923,2020-12-16,240082.1,UPI
PAY-119637,INV-731923,2021-01-13,613630.9,UPI
PAY-581329,INV-220557,2020-12-29,1112462.0,Bank Transfer
PAY-737510,INV-610311,2019-08-28,93987.0,UPI
PAY-291880,INV-589052,2022-06-05,268293.07,Cash
PAY-120193,INV-594381,2024-10-21,4566126.0,Cash
PAY-549869,INV-630098,2020-08-13,1108157.6,Cash
PAY-204825,INV-838274,2019-04-08,1400148.6,Credit Card
PAY-112068,INV-299064,2019-05-10,2440239.24,UPI
PAY-294946,INV-217469,2021-09-13,705565.0,Bank Transfer
PAY-375415,INV-875360,2020-01-25,3976761.0,Cheque
PAY-480977,INV-397726,2021-10-17,590096.87,Bank Transfer
PAY-781826,INV-774611,2021-04-21,1127193.61,UPI
PAY-948156,INV-135381,2019-06-29,3791485.6,Cheque
PAY-522242,INV-241017,2021-01-21,2985325.4,UPI
PAY-708881,INV-329104,2024-07-03,465608.0,Cash
PAY-653369,INV-489589,2024-05-25,784810.0,Bank Transfer
PAY-741247,INV-347009,2022-02-14,1511760.81,Credit Card
PAY-221384,INV-682799,2022-01-05,1360440.24,Bank Transfer
PAY-748183,INV-953715,2022-12-26,2316302.4,Credit Card
PAY-798348,INV-677496,2024-10-20,825396.51,Cash
